,(gamma)Glu-Leu/Ile,"1,3-Dimethyluric acid","1,7-Dimethyluric acid",2-acetamido-4-methylphenyl acetate,2-methoxy-N-[3-oxo-3-(pyrrolidin-1-yl)propyl]acetamide (and isomers),2-Methylhippuric acid,2-Octenoylcarnitine,"2,6 Dimethylheptanoyl carnitine",3-Methyl-2-oxovaleric acid,3-Methylcrotonylglycine,4-Acetamidobutanoic acid isomer 3,4-Methylhippuric acid/3-Methylhippuric acid,5-Hydroxyindoleacetic acid,"5,6-Dihydrouracil",Acetaminophen,Acetylphenylalanine,Adipoylcarnitine,alpha-N-Phenylacetyl-glutamine,Aminosalicyluric acid,Aniline isomer,Butyrylcarnitine,Caffeine,Creatine,Decadienylcarnitine isomer 2,Decanoylcarnitine,Decanoylcarnitine isomer,Decenoylcarnitine isomer 1,Decenoylcarnitine isomer 2,Dihydroneopterin isomer,Dihydroxyphenylethyleneglycol isomer,Dimethylguanosine,Dimethylnonenoylcarnitine/Undecenoylcarnitine,Glu-Val,Glutamine,Heptenoylcarnitine isomer,Hexanoylcarnitine,Hexanoylcarnitine isomer,Hippuric acid,Hydroxyanthranilic acid isomer,Hydroxyoctanoylcarnitine,Hypoxanthine,Indoleacetic acid,Indoleacetic acid isomer,Indoleacetyl glutamine,Isovalerylalanine isomer,Ketoleucine,Kynurenic acid,Kynurenine isomer,Lysine,meta-Hydroxyhippuric acid,Methylglutarylcarnitine isomer 1,Methylglutarylcarnitine isomer 2,Methylhippuric acid isomer,Methylinosine,Mevalonic acid isomer 1,Mevalonic acid isomer 2,Mevalonic acid isomer 3,N-Acetyltryptophan isomer 3,N1-Acetylspermidine,N4-Acetylcytidine,Niacinamide,Nicotinic acid isomer,Nonenoylcarnitine isomer 1,Normetanephrine isomer,Octanoylcarnitine,Octanoylcarnitine isomer,Oxoproline isomer,p-Hydroxyhippuric acid,Pantothenic acid,Paraxanthine/Theophylline,Phenylalanine,Porphobilinogen,Proline,Proline betaine,Propionylcarnitine isomer 1,Propionylcarnitine isomer 2,Pyridoxamine isomer 1,Pyridoxic acid isomer 1,Pyridoxic acid isomer 2,Pyridylacetylglycine,Pyroglutamic acid,Tetrahydrohippuric acid,Theobromine,Threo-3-Phenylserine,Tiglylcarnitine/2-Ethylacrylylcarnitine,Tiglylglycine,Trimethylamine N-oxide,Tryptamine,Tryptophan,Tyr-Ala/Ala-Tyr/Phe-Ser/Ser-Phe,Tyrosine,Urocanic acid,Valerylcarnitine,Valerylglycine isomer 1,Valerylglycine isomer 2,Xanthurenic acid
HU_065,5.66023566414281,5.41390591072617,5.51343055477127,5.68613501214415,5.48306589039379,4.77903829187462,5.61311419758164,5.48884300732491,4.82831831226202,5.54848562711632,5.45924238249267,4.69883021877344,5.32652354485731,5.2847331559356,1.52269156146216,5.59526574519803,6.60175414501166,5.32876884564379,5.28669458620849,5.10965889673738,5.46216906853164,5.33222408232485,5.24125808739262,5.35983764822249,5.2886955226672,5.53613137165465,5.60337052534455,5.40489514941705,5.67861226882225,5.50807837941512,5.36876236260124,5.53935050212956,5.63616831608841,5.36950934866401,5.48359050474486,5.21667706271978,5.23045630488884,5.4914234863474,5.46251093954308,5.51204860073369,1.7596436898102,5.66177367968113,4.6547480504922,5.34173751092442,5.45961780240776,4.77840865481795,5.35634148413106,5.74101932441689,4.98931809228023,5.20314556057004,5.52128851895379,5.54520826879979,5.52604057933707,5.32248098105693,4.62085252381902,4.62648630865332,4.60518345017126,5.57194088079418,4.45455893866764,5.37083873145325,5.45632998063337,4.60484460598498,5.35148711194353,5.85144477187168,5.39295876070936,5.66146823584279,5.70859713334845,5.33847784326312,5.34950954682471,5.57170713738078,5.38236217201027,5.61632515071117,5.60238565235922,5.44904247640287,5.43398357240642,5.11509799623862,5.45149846258689,4.54954748518554,4.50830452672233,5.40723919182844,5.29128561029625,5.85176195500978,4.85614026623645,5.811854882371,5.5314189874098,5.54318170397713,5.24602316059564,5.40911416620065,5.48102139580409,5.42266227137118,5.23601269021973,5.37244330950272,5.42321532261804,5.19007298955516,5.53003592796882,5.25550821039221
HU_066,5.34316016860449,5.14256493120723,5.17681119282032,5.18693485273164,5.61798847759916,4.81087282727653,5.55944377078341,5.37753530330155,5.17846689760292,5.31659180700218,5.18752514364053,5.00198718741712,5.4864915406614,5.48379980638988,1.60793636202278,5.2558734346723,4.01347445725423,5.45490153190155,5.26885254845437,4.0409754319242,5.24451121043997,4.28514980955494,5.17146969428906,5.51437729766074,5.56712964718537,5.38883312482403,5.64730145165188,5.62453598141577,5.4816293570643,5.53867657308193,5.56045452444472,5.41982349112606,5.29646746932588,5.26710226854914,5.64984214908829,5.33602746438351,5.37754627897575,5.30466669964672,5.14325689826047,5.30786492607642,5.97002497105496,5.51764997324177,3.47667869127754,5.24086896291324,5.63628781250065,5.26829794999074,5.54455451368095,5.16857788834347,5.09173868303551,5.19850784041522,5.68752485477748,5.06175236033391,4.8146362797011,5.57806584783816,5.26914351576806,5.21753660687791,4.76855886458176,5.43137057295222,4.91265813323044,5.55432462677643,5.03862156062017,3.78327448612478,5.25475015353001,5.10947120667408,5.22647862899488,5.39730433050061,5.34890749039808,5.24281870029003,5.46216508852651,5.03841338812263,5.3467662976061,5.35185330951661,6.02300925659509,5.08329290405716,4.83051978076425,5.6959933120137,5.37627776264525,3.64598223330867,3.64645312631605,5.5578830922677,5.41137997787789,5.11035931593203,5.26062977091411,5.102462900962,5.46729841500336,5.31522309076252,5.30136445070988,5.45317763175732,5.25254164555406,5.59602741559557,5.01610774511585,5.6525239072482,5.29290624566996,5.41859981737152,5.31253698237146,5.46415096628056
HU_067,5.33672769963542,4.84691623731264,5.06300560216687,4.92764189005346,5.13377351288478,4.88635508522534,5.79005527825713,5.53715315191505,4.57493175665469,5.22044869070656,5.42340702947661,5.6812814617078,5.21054530537887,5.45575961801655,3.77447567433044,5.29600894538465,3.53597428700614,5.41673974525934,5.41971969266372,5.73288850755141,5.35039746088186,4.95586466652798,6.26592439668607,5.58043239524318,5.02746878260462,5.34652691301176,5.42819997644756,5.4836143680337,5.19965008385496,5.51060480042265,5.30635909076596,4.93966894449889,5.49716089038982,5.68484026397437,5.04094529615897,5.32547899108669,5.32209445174418,5.11384004490479,5.46143027038231,5.08547987130414,4.93988455921903,5.97392021479066,5.80003174474148,5.38735171848303,4.98602997462992,4.71814140682936,5.33581134003522,6.17233123699701,4.83756081815123,5.63939610412821,4.85358640177201,5.31546321730373,4.8278846625577,5.32957217885348,4.71927680624046,4.54969304013161,5.52841422712108,4.70313422023355,4.39618425218557,5.29712621867414,4.79023837659895,5.52675644462224,5.74596461137177,4.01535271517078,1.98404200033999,5.25488043842978,5.08402591579326,5.26867339795131,5.40543668381504,5.22976658034986,5.23515410652964,5.34940106361721,4.99833256068149,4.50351871704443,5.21306875631624,5.09564952156586,5.14081286751678,5.49739844565582,5.49834666514605,5.45322357169996,5.56289291871343,4.01681869522173,4.65782452859894,4.15656842771503,5.20577016862447,5.22248898260932,5.34831395650829,5.77290447980942,5.23917373848624,4.85210055581964,5.35649214025034,5.20292669214747,5.17673547471919,5.10638703219721,5.40670885077765,5.32644086740214
HU_068,5.22633839312504,5.54567675940409,5.40856164030764,5.75170132381393,5.31913873492424,4.87566669558721,5.49424131302383,5.63998262646115,5.44384284281089,5.47899417583168,5.49658884351448,4.75716797141906,5.58820371641513,5.57103803721332,1.62636420638731,5.4502743781751,3.25762575411008,5.52097667649707,5.83429667892157,4.6454944182004,5.34625181501865,4.47926795854012,5.09806159114111,5.23298208154944,5.27337288635405,5.37186181275201,4.7883819372563,5.47136552283651,5.33592754987314,5.49735820607132,5.52101685665053,4.80881243701528,5.19432953084745,5.51352465069781,5.30697616854075,5.16703881771826,5.35408293654163,5.40871915218249,5.74565474154108,4.82934041622347,5.75089732476724,6.7476088054298,4.14319718929961,5.11204149425989,5.47975056434942,5.511356975528,5.60003322818685,5.78452761525347,5.43466595652088,5.01254584494511,5.33890443366054,5.64023445634176,4.67964488924971,5.51317079221518,5.50927629349881,5.45354970202467,2.23835513546354,5.65403012013372,5.77490810201978,5.41972247103252,5.09451034018072,4.1688048334209,5.86696139576899,5.00487948508432,5.07039205771396,5.51727762928357,5.47111239970395,5.32274849338429,5.53544196819477,5.14052491038616,5.47577129507935,5.31337089873374,6.33223087546851,5.19320635082571,4.4510510066288,5.77962723567707,5.21248402057661,3.92669000127086,3.92692037315171,5.63111675374327,5.42588621601284,5.00543665249225,5.26435607148149,5.05266622280319,5.36056335319519,5.48271228637617,5.68318553609447,4.83438163565355,5.48920474353666,5.56267588639441,5.51048679241644,5.15026097937387,5.20925589186228,5.53684528433654,5.41237785238272,5.48731079727216
HU_069,5.45618032631205,5.631256393891,5.41951354052332,5.24882363843621,5.28193093952475,4.61877594125079,5.54427273995898,5.51562451478323,4.92239983466646,5.3084975563281,5.29377423561228,4.83000225997774,5.31593748142011,5.48111582234533,3.57722811113626,5.31751949974303,4.4080811833219,5.49779841608491,5.42658840012853,5.06706934427083,5.15220975266534,4.67790777883328,4.79719955521855,5.4056413589076,4.96594852439593,5.59882368779771,5.27731576023347,5.46360184615365,5.20758786226267,5.43547499341275,5.41481834589316,5.40670285518634,5.56244068387068,5.48942711333337,5.06346966451891,4.95741077386635,5.20770835114713,5.28383246646817,5.54238881693605,5.12146941143853,6.22194303754355,6.38399633296454,3.91681291378476,5.43748661766257,5.26800136721221,4.96340584918673,5.50611015302772,5.22820351829036,5.53755309237526,5.72015099306915,5.45211177476376,5.35987654391679,4.99531889051021,5.39443873819508,4.85445318757329,4.86577647602723,4.58045021285405,5.21521744996792,5.71043233164052,5.4746881567525,5.0308097467907,4.05113611792026,5.36294401905191,4.93142500855496,1.90917700308415,5.37924244354327,5.33546206314677,5.10257268991827,5.37373174836776,5.42518115928389,5.48683928279106,5.31999210614136,5.41816350682337,5.25617707442343,5.34176547998441,5.32102783658963,5.36792049465674,4.10887571598067,4.10919077723624,5.45540637415892,5.392720575297,4.93200933423121,5.39413799977485,4.95601987263438,5.4263500035944,5.3101322559365,5.3506331333614,5.10446068523403,5.49434338977078,5.62332542753223,5.65126421829211,5.33313489322037,5.36435830731204,5.44261667577332,5.43303113562662,5.40702005041763
HU_070,5.43255249213395,5.30867426200451,5.44745366395705,5.60548486747946,5.25090701276302,4.66256110300983,5.44451156340124,5.18872969792404,4.41948115809602,5.33867451048966,5.10635918385468,5.67299039059909,5.49053378548681,5.53285882610976,1.64769280867896,5.44191758337772,5.26111307167271,5.40084952410011,5.08347423411858,5.86811018747446,5.10616316894318,5.62786865826972,4.6649841428463,5.25357138383179,5.26733921055605,5.22250220333323,5.00454440741636,5.12883100703471,5.59974836963844,5.51743610631738,5.40276161849457,5.03476228948636,5.30822438478761,5.48727267004902,5.37247211148382,5.30843833959062,5.35450010914464,5.50883940693834,5.21366847910536,5.35589021089799,5.30064979135395,5.99356512900842,5.87780088789159,5.37134485595221,5.40732069644527,4.31434773392865,5.2978157777579,6.06010198351467,5.37719653482483,4.3498110690381,5.23668342414673,5.05695136939185,5.66559423628738,5.42529588023642,2.39544808276718,3.98734453931396,5.1832399092349,5.74359054711868,4.81288356854207,5.37821527875386,5.69313914133839,5.82106374792519,5.27564470165145,5.05735994243586,5.06454558390693,5.02389398830608,5.42925960874843,5.24300801162981,5.50709466119532,5.48960460488124,5.59062776315828,5.39611223726676,5.54568452437807,5.385585436715,4.83521685980164,5.62207635033673,5.48547929532952,5.60698519558629,5.60741245087088,5.2651143857636,5.5389269053262,5.05807578380075,4.82190470249491,5.1196471775185,5.47680519829329,5.09541973659523,5.24972579258542,5.66567502707508,5.64525850202843,5.24767008763122,5.90620023941685,5.37112984879703,5.14354888100299,4.9057149266257,5.20059742125532,5.0817933688273
HU_072,5.55225117805131,5.40767893245098,5.55057981479228,5.16344895904561,5.3035828896646,5.77496937257088,5.38870658589842,5.41831034733571,4.25754578342431,5.43552243260343,5.5999915419181,4.44490865386368,5.40027962348944,5.39036599648765,3.06490687571001,5.62639267694831,3.99986542953514,5.41011157491923,5.95110278880636,6.09353508518169,5.71582795555359,5.6325640644187,5.4880550376945,5.08686017824271,5.207914362576,5.343641864263,5.11461671022552,5.12204911743062,5.74010689423236,5.26303542889334,5.37864698346907,5.27420399767466,5.52518033549531,5.39019079198061,5.52454373117743,5.17973977924656,5.04438652268543,5.31255348896586,5.9536075301455,4.7955748436189,5.55137403952309,5.32202918270052,6.10261203291103,5.42514427184318,5.36418783602102,4.36575770396061,5.56963582098936,5.49126495707303,4.80878493619712,4.61300329266142,4.92391785095462,5.32777498609665,5.05070822833427,5.29705117630769,4.28268768749453,4.21068660513804,4.34937977424757,5.2041549168972,4.38643232544372,5.14578395973856,5.4740453064885,5.04287274142257,5.21451688122926,5.49313373925127,5.00792223500063,5.51982491198214,5.31312221428902,5.15927859673477,4.97209905099761,5.4020542490018,5.35949505711724,5.58959518834207,5.53201222109563,5.06450679302819,5.01938314904486,5.32319083577679,5.53685673594889,5.28170562538152,5.28199303509306,5.58755051035514,5.73259545497722,5.49223309903714,5.26320919111976,5.4192435984182,5.46410427386439,5.41177106142002,5.265586633447,5.60761060964641,5.43265919215403,5.33246538178747,5.49934901547792,6.1016637855817,5.38167740513571,5.39911180144541,5.48252766902309,5.53508470827187
HU_073,5.68584704761678,5.30526298430084,4.88578947910924,5.11877156840138,5.48530898857403,4.94914818454308,5.05717287411501,5.18655149449771,6.18514678894665,5.67319319340249,5.40680721102858,5.82743898623974,5.37380628537237,5.3892249882919,2.64885134787622,5.55725433027015,3.88689433176843,5.53601396938339,4.52116495517857,5.03433811592942,5.47759048493333,4.46950611734809,4.64742238676335,4.79496877502812,4.87757914999189,4.91504728353146,4.67505643585583,4.48945292528168,5.08651782383261,5.28949862107913,5.27167082104259,4.05098034559659,5.53907420996578,5.17898971061375,5.21289232556072,5.00629562094891,4.92353939247027,5.2773587196662,5.3595182363219,4.88896815559252,4.56865789595421,6.63570265450421,4.4314776811603,5.14210329180432,5.34807114541569,6.21131882159031,5.50087085001947,5.28392161971419,5.32542065757787,4.86080374451756,4.96171173164995,4.54221899819146,4.95698806095725,5.25182945058872,2.41124658806438,6.55699879429153,2.27431997021543,1.69041312958747,5.11127958496694,5.2571339006181,5.49297617676143,4.10768667970474,4.99433842299219,4.98210671810202,4.57900579558123,5.29533349088065,5.35333836864308,5.37306941314932,4.88834122336598,5.23611437680931,5.34227201040815,5.61936480520776,5.43681862564356,5.13526635636603,4.38243815370002,5.08831841811493,5.5717928079264,4.449788169845,4.44959951868011,5.43397579548386,5.25852486971933,4.98272915973032,4.70356213497889,5.07419274127893,5.38223949780595,5.67484814474936,5.02441025334143,5.08329453264579,5.43795012216629,4.9724060038316,5.71192838678321,5.28313844811879,5.34137339433914,5.63146412422551,5.66127166182087,5.53287155466017
HU_074,5.24953068485816,4.90180105758752,5.18509564198284,5.19225761146145,6.04190074762464,4.25170131530491,5.09745067898529,5.10437057601219,5.31588879754859,5.26402994157421,5.39808877958915,4.51014949365924,5.54644395826621,5.73519444706347,3.38338262107046,5.54076580700616,3.71199151095729,5.30006474185709,4.58731241694938,1.24705185047905,5.23506973050816,5.328920594609,4.73557936656143,4.80757386641448,5.0111421674574,4.89374004274099,4.98329372640588,4.49619863094888,5.07878324795962,5.30415999104437,5.35723458141788,4.77397920540768,5.33694011459145,5.65297889264934,5.1579402642213,5.10225037458197,5.20050570392384,5.3032548829121,5.6193811892216,5.26869244114268,6.40243816617541,6.18998945920448,2.36553044652092,5.32380937169567,5.32451938064631,5.36017292889009,5.38139660730766,5.62442966085358,5.31381856809472,6.15899310682227,4.75248271634331,5.40861689046467,5.49833761708498,5.47842511588562,5.37977417501775,5.36817026479206,5.54369041716673,5.50925857036411,5.31449018874532,5.51107568135044,4.73585366019271,3.79507887641641,5.08727121050098,5.21768818871191,5.03741409849207,5.0252083571818,5.04672394589281,5.45108062457893,5.28522812250437,5.17080503758146,5.32097930400661,5.3803460007538,5.17354479446098,5.60612771382892,5.08755477042707,5.13600215897682,5.1322105162131,3.49477961319759,3.49465891291623,5.38186607959289,5.59614806781299,5.21827986827474,5.24137161710166,5.14074513330715,5.29686100531119,5.25346936802427,5.32012412757503,5.54309897074364,5.38612316355651,5.68112136153556,2.40416479208952,5.4946070358753,5.17096140355363,5.13191710143547,5.29568424187369,5.54446297916098
HU_075,5.51645025026683,5.5129148914894,5.49261408098447,5.34844157051911,5.44106830859168,4.55743613865453,5.93082748072907,5.57921823900824,4.51238579818917,5.46007047786355,5.43994915766686,4.90904443500701,5.45736317463359,5.37891538249735,3.44086738174371,5.71011986284469,3.66591199346609,5.37028568567537,5.55660818929249,4.85143251770341,5.509879940787,4.97862934932998,4.68814549577701,5.71902010941765,5.07479978391364,5.50982167106261,5.56530495226918,5.52923949929127,5.70401778157284,5.57284983924139,5.45284749678391,5.52225601311878,5.48852281837528,5.4672261052654,5.31536268818795,5.09278293305022,5.4761089759487,5.34067633039239,5.57638732492565,5.38254152262328,6.44548162746955,6.40097145109119,3.98594764657268,5.57769201534812,5.45354126167916,4.71468714465072,5.42919386476386,5.45140705820673,5.03625765387086,4.75570918912037,5.29969996893592,5.07173367801318,5.77506362145387,5.36163799126785,4.51034787743637,4.42526693331895,4.47813375693026,5.46313613942777,5.08419895765279,5.47719313439774,5.15230522500285,4.27978767865325,5.51859814528364,5.30241173383438,5.09665244037774,5.23522324993403,5.33058990059327,5.20144566141746,5.40489697636691,5.59037669645782,5.45282562791614,5.29789007561324,6.32204757901612,5.38303222446074,5.44849797649984,5.24331723760903,5.41856753700037,3.93210526755242,3.93130045767299,5.46373000746866,5.42520101450896,5.30280000489938,5.53992297396034,5.31716832571006,5.2809571244995,5.46158350365507,5.44292217969283,5.58396745795249,5.55042062748119,5.62255332829779,5.43667062805676,5.36668429892329,5.41721414178393,5.45350056339124,5.51813369187552,5.34501441491457
HU_076,5.60335632740208,5.71248780316906,5.6563148784761,5.37539654583379,5.66819155398449,4.54341234048203,6.32924132543401,5.29683430746792,4.63911963301406,5.37313382597104,5.0538509557261,5.01647407388817,5.40495064902665,5.78642347648391,4.79779823381804,5.19531545960076,4.47000687306122,5.51216376466823,5.05242995770513,5.76614276846291,5.46396698612103,5.902535875415,5.00902839914464,6.00350862516293,5.22698687563828,5.11968720479212,5.56334820116627,5.56731109102365,5.24247323777028,5.7510908878707,5.6057126373094,5.69873486701153,5.68084169377448,6.40491950461166,5.59240887786585,5.58157762251747,5.36604895806782,5.58845256004681,5.05284955626898,5.90364781709462,6.48960494503545,5.91004366420806,5.742009243929,4.81328890835513,5.34509262036046,4.38991556898424,5.42213504772115,5.88280364327494,5.25613523029815,5.16353878710349,2.54420059638704,5.55541281940663,5.05536814701525,5.62720566774398,4.38716986365853,4.5025818423763,5.06248460100947,4.78831943109371,5.59123296638059,5.53211423062952,5.61011953238278,5.99040488380917,4.96898960865031,5.22422967843087,5.57237344966396,5.01879136171289,5.25375491884233,5.33194110685032,5.60066024386007,5.94093101170729,5.53431196736398,5.62733961835277,5.50561106875266,5.55561382782035,6.17100666992256,5.19202370851595,5.63605227066427,5.85978243721154,5.85971647744374,5.39963493686423,5.60803447782873,5.224684044695,6.09368840784927,5.28603983030902,5.45178145195369,5.37766444074895,5.62833536616403,5.10137531198039,5.63297180913648,5.41703417331297,6.15046781941522,5.78061340963085,5.74584203452896,5.32771896433443,5.42905627898694,5.42521979504672
HU_077,5.23833514603901,5.25784589938764,5.46801265243103,5.50151634600073,5.6388395753621,5.15282765540918,5.73542820538098,4.95134679171188,4.81320975032649,5.56790746266758,1.28449121533613,4.78653745971611,5.30824337279314,5.41781390679702,3.47357649477047,5.26795219348067,3.92255409494763,5.5041523878473,5.00346690816091,4.96282267700989,5.48866107691241,5.17909273179832,5.05027985618952,5.49116716340529,5.26749047268535,5.10585130220095,5.47743398684798,5.36140846373619,5.0124673917827,5.15145706322986,5.50907638221308,5.40370100825967,5.21776643894457,5.35447655355543,5.29093227214069,4.97835629455996,5.91152719551701,5.38928928487626,5.41401951475279,5.5389275358557,5.34327018561317,6.01643850808974,3.83914383420695,5.53945657311425,5.41180662892844,4.99092463305115,5.38853931713506,5.06262647253982,5.76696013924037,5.07627930602888,5.46689292636188,5.61873762710114,4.2820499978946,5.33776188786654,4.95532098500021,4.80278813744242,4.69824572334772,5.3160858717331,4.48558766166454,5.37719066269088,5.51648973064664,3.80736910653597,5.2260385681724,5.56307961177361,5.31187393044972,4.97043313136754,5.50274845470035,5.28679226043624,5.5638266732636,5.5776911580969,5.38538881012479,5.16087658895534,5.64853743646076,5.48869762265148,1.73485590569405,5.50540424638898,5.56133979083042,3.75310679866877,3.75205094177292,5.44642793010908,5.40361905576404,5.56306920170051,5.5637877840861,5.53393951143967,5.53031502066644,5.57017446665367,5.09448317994236,5.77920704221729,5.36629678820362,5.42290360285721,5.4476927559806,5.19442058147604,5.29047385800132,5.34709597596446,5.44218563696892,5.06300215085516
HU_078,5.57114056526333,5.65192498458297,5.66787380117153,5.25262929206443,5.4554055921057,4.47848386964275,5.95878054955473,5.19829733217322,4.65226916544583,5.26142737665416,5.12025920131,5.02356385589261,5.91871097125883,5.37904172264008,1.66704850548992,5.38266039695293,4.31312910502015,5.29993776775911,5.25119313861,4.81190903675346,5.50136845952671,5.55847142093063,4.87538567715846,5.71875542165816,5.16203156714367,5.22791170586999,5.51158536209324,5.43012037477186,5.21971302771623,5.41984452120755,5.4475562627005,5.38562549613096,5.44251892842633,5.28084988236209,5.87369273205078,5.2620849396268,5.62533287658844,5.70482776221262,5.58749395558873,5.47404606316954,6.01999300795228,6.3495021510581,4.47981283608383,5.30751476260651,5.06991752283049,4.7573749413903,5.68406184282415,5.65481395514492,5.17851304533513,4.83579016269725,5.39651184669015,5.1181585599918,6.06309818736547,5.42339280655232,4.5262660773286,4.39716016519198,5.00580783644018,5.56128328105899,5.85211932479488,5.48538829431116,5.04492041140962,4.23404537209177,5.43264358567689,6.09047073488751,5.12529178899749,5.63120625439947,5.80851941637831,5.44849787029686,5.44139171486792,5.7817004274205,5.61739574335517,5.31408760175939,5.50080084324092,5.48947813188225,5.40135483281489,5.46572186029331,5.33524139275307,4.05265131307487,4.05236080409237,5.59809555866,5.45921043525484,6.09088047074693,5.20915460659505,6.11921009979984,5.5185894145738,5.2603954938789,5.52163282406231,4.61580212303478,5.678522955274,5.39070906175642,5.55424129374111,5.6091686470417,5.50139374292588,5.35564604953299,5.35109210295043,5.58213862516547
HU_079,5.24264892656754,5.18838835128389,5.28248949293864,5.40676748383831,6.07649884729722,5.0582228695547,5.68678853425166,5.06518804585032,4.878791021389,5.61318704610922,5.40075590028233,5.80317478064664,5.46749870591995,5.62606688429568,4.05158509016629,4.942940742735,4.32549069583346,5.6202914819873,5.3832322646974,4.74141051040165,5.43393350463783,4.88208009204714,4.95778098821933,5.41418183160418,5.15220601966894,5.27954205569042,5.38841399381737,5.0790010229351,5.18325725080346,5.54930807879299,5.53817875400315,5.38530625876777,5.3235161797262,5.98555462548982,5.30123597057914,5.41791913329049,5.78143235443099,5.47060458875358,4.9967880248051,5.42627836417689,6.12902988166499,5.54714526579691,4.01572289469229,5.57560832651245,5.25549119464704,4.72044511120189,5.37485561731388,5.0055451293546,5.67567766113681,5.22274542676352,5.41493173659477,5.36352817888432,4.66061155021339,5.65854275015941,4.7693411893186,4.68358385780539,4.50454419741018,5.09659161808401,5.16423842975812,5.42999317432788,5.69426251939937,4.10702440882717,5.04681998197648,4.92635325213103,5.01706527241922,5.50759734929277,5.39518002989012,5.24038581771977,5.36424398270318,5.33166512681147,5.2084067428427,5.42700395667105,5.79816051488874,5.69189045552038,2.02174770756714,5.51237300658116,5.28085018368252,3.64762707676555,3.62651839445623,5.53069074462592,5.82422118847577,4.92998213101079,5.50043824695185,4.89723631057733,5.48567007573192,5.60386461219472,5.45593396284842,5.40969733648125,5.20085938540878,5.51252576546081,5.67380570841177,5.56519385314373,5.41492581368273,5.33900227716004,5.47940700640906,5.10377454496572
HU_080,5.44259151864512,4.4089466470689,4.81602530131573,5.46499294866073,5.45789907880802,4.91925407826515,5.07717999319681,5.26888387053988,5.06105624528061,5.57663708941644,5.55059730875812,4.72593619043156,5.56431091176785,5.44730640152022,1.58197412972146,5.82741843344643,3.68150194678517,5.47306725894126,3.8966401103862,1.17749651753461,5.44221996534293,4.23865877305285,4.70984666781283,4.94784838826433,5.0538459985996,5.28133132512348,5.45767973659049,5.39680595611336,5.09513747032369,4.99868744468602,5.53453727304686,5.02852941500628,5.42574142695881,5.37340819896837,5.32203262410626,4.94352619994654,5.05727811945585,5.54715196674514,4.98961901553018,5.02989244018111,6.66444377590845,6.56111716354392,2.72854986993384,5.48462795335423,5.32127082352775,4.9928999626262,5.5562233915334,5.22626986353569,5.59004466152411,4.79888570194973,5.31133007365721,5.08505944985709,5.8745959823472,5.40484484760362,5.05215242007119,4.91763429809378,4.5782068658248,5.30707656702356,5.49533410321423,5.44891482011197,5.33582820817697,3.85662653616641,5.30875743364966,5.93614397946052,4.95250106385196,5.20693696859195,5.80069218828764,5.44896149303492,5.46931062945444,4.93820336579667,5.41900654868256,5.29804192909337,5.6442616622729,5.49490461911613,4.90457351871992,5.4756777956237,5.33917080111172,3.36136212182743,3.36084990363607,5.52834476180658,5.28015438822768,5.93657124462129,5.62943110212236,5.99447803325065,5.36433325555859,5.57784340030405,5.28516926831932,5.05523160296546,5.46563554598142,5.55230132805046,5.194169939598,5.31282542859881,5.33623805974024,5.48616502889711,5.59500227583249,5.60218814752055
HU_081,5.51320553552393,4.39993338611885,4.16776590937322,5.33422846459177,5.24585412436148,4.97036430296839,5.67680700449314,5.40271219049023,5.26307501323303,5.77352451813585,5.88022210752633,4.72493575969466,5.71823357601864,5.59525676425452,1.62178626469461,5.67305050009084,3.24612673874041,5.48584455764924,5.13560428367906,3.885106656219,5.41167222391779,3.43823838743076,6.06634914716347,5.39645252375431,5.53644425816097,5.60051326018668,5.17580691802695,5.43504948394907,5.35444515889208,5.50836333297587,5.59202710049491,4.45388456572675,5.52141463497739,5.30522217001192,5.51088344283258,5.63601451938028,5.63449254274758,5.31847325846787,4.93673729048167,4.93104723088628,6.70336031071173,5.79348390266789,3.56397752678024,5.84409434219674,5.83274721007037,5.23250510525566,5.38940042116254,5.27620325215242,4.67680654736343,5.23827297344772,5.83223629083331,5.87209939347488,4.74053926196327,5.59201894467465,2.38313912782433,5.25655374248386,5.34419206090075,5.50689582094035,4.56433469269603,5.59203602297463,5.20244694373789,3.70561472240382,5.60918640968719,5.41519363756026,1.88394452147216,5.64282125572206,5.38267611538515,5.63040041206967,6.00720100361351,4.03281563232583,5.3848264841788,5.51560308244158,5.61969773812064,5.26031537323911,4.30850943847454,5.79638887965108,5.15687450392207,1.28635318547379,3.30743294871163,5.5213990528183,5.32816815084181,5.4154504060819,4.72921665974397,5.29402776258888,5.47866891301726,5.77361183313376,5.48104324624416,6.03808714934235,5.41660884192224,5.40255170753692,5.21733669264025,5.52656574607426,5.07044305444321,5.78195134766631,5.78549429794873,5.13214093144858
